limn,描写；画,[lim],v.
limousine,大型轿车，大客车,['liməzi:n],n.
limp,软弱的，松软的,[limp],v.
limpid,清澈的；透明的,['limpid],a.
lineage,宗系，血统,['liniidʒ],n.
lineal,直系的，嫡系的,['liniəl],a.
lineaments,(面部等的)特征；轮廓,['liniəmənts],n.
linear,线的；成直线的,['liniə],a.
linen,亚麻织品，亚麻布,['linin],n.
linger,逗留,['liŋɡə],v.
lingual,舌的；语言的,['liŋɡwəl],a.
linguistic,语言的,[liŋ'ɡwistik],a.
linguistics,语言学,[liŋ'ɡwistiks],n.
linoleum,油毡,[li'nəuliəm],n.
lint,（裹伤用的）纱布,[lint],n.
lionize,崇拜，看重,['laiənaiz],v.
liquefy,(使)液化；(使)溶解,['likwifai],v.
liquid,清澈的,['likwid],a.
liquidate,清算(债务)；清偿(债务),['likwideit],v.
lissome,姿态优雅的，柔软的,['lisəm],a.
list,倾斜,[list],v.
listless,无精打采的,['listlis],a.
literal,字面上的，忠实原义的；精确的,['litərəl],a.
literate,有读写能力的；有文化修养的,['litərit],a.
literati,文人；学者(复数),[ˌlitə'rɑ:ti],n.
lithe,（人身体）柔软的，易弯曲的；敏捷的，轻快的,[laið],a.
litigant,诉讼当事人,['litiɡənt],n.
litigation,诉讼,[ˌliti'ɡeiʃən],n.
litter,垃圾；(一胎所生)一窝(动物),['litə],n.
littoral,海滨，沿海地区,['litərəl],a.
livid,(伤)青灰色的；(脸色)苍白的)；狂怒的,['livid],a.
loaf,虚度光阴,[ləuf],n.
loam,沃土(a rich soil),[ləʊm],n.
loath,不情愿的，勉强的,[ləuθ],a.
loathe,憎恨，厌恶,[ləuð],v.
lobby,大厅，休息厅,['lɔbi],n.
lobe,耳垂；(肺、肝等的)叶,[ləub],n.
locale,事件发生的现场、地点,[ləu'kɑ:l],n.
locomotion,运动，移动,[ˌləukə'məuʃ(ə)n],n.
locomotive,机车，火车头,[ˌləukə'məutiv],a.
locus,地点，所在地,['ləukəs],n.
locust,蝗虫；贪吃的人,['ləukəst],n.
locution,语言风格；惯用语,[ləu'kju:ʃən],n.
lode,矿脉,[ləud],n.
loft,阁楼，顶楼,[lɔft],n.
lofty,崇高的，高尚的,['lɔ(:)fti],a.
log,一段大木头；圆木,[lɔɡ],n.
logistics,后勤学；后勤,[lə'dʒistiks],n.
logjam,浮木阻塞；阻塞状态；僵局,['lɔɡdʒæm],n.
loiter,游荡；徘徊,['lɔitə],v.
loll,懒洋洋地坐或卧,[lɔl],v.
long-winded,(演讲或写作)冗长的,[ˌlɔŋ'windid],a.
longevity,长寿,[lɔŋ'dʒeviti],n.
longing,渴望,['lɔŋiŋ],n.
loom,(威胁性)隐约出现,[lu:m],n.
loon,愚人；疯子,[lu:n],n.
loop,圈，金属线圈,[lu:p],n.
loophole,枪眼，小窗，换气孔，透光口,['lu:phəul],n.
loosen,变松，松开,['lu:sn],v.
lope,使大步慢跑；跳跃,[ləup],n.
lopsided,倾向一方的，不平衡的,['lɔp'saidid],a.
loquacious,多话的,[ləu'kweiʃəs],a.
lore,知识；传说,[lɔ:],n.
lot,抽签，划分,[lɔt],n.
lottery,彩票，抽彩给奖法,['lɔtəri],n.
lounge,休息室,[laundʒ],v.
lout,粗人,[laut],n.
loutish,粗鲁的,['lautiʃ],a.
low,牛叫,[ləu],v.
lowbred,粗野的，鲁莽的,[ˌləu'bred],a.
loyal,忠诚的，忠贞的，忠心的,['lɔiəl],a.
lubricant,润滑剂,['lu:brikənt],n.
lubricate,润滑,['lu:brikeit],v.
lubricious,光滑的；好色的,[lju:'briʃəs],a.
lucid,表达清楚的，明白易懂的,['lu:sid],a.
lucrative,赚钱的，可获利的,['lu:krətiv],a.
lucre,[贬]钱，利益,['lu:kə],n.
lucubrate,刻苦攻读，埋头苦干,['lju:kju(:)breit],v.
ludicrous,荒唐可笑的,['lu:dikrəs],a.
lug,拖，拉,[lʌɡ],v.
lukewarm,微温的，不冷不热的；不热心的,['lju:kwɔ:m],a.
lull,使平静,[lʌl],n.
lullaby,摇篮曲,['lʌləbai],n.
lumber,杂物，旧家具；木材,['lʌmbə],v.
lumberjack,伐木工,['lʌmbədʒæk],n.
lumen,流明(光通量单位),['lju:min],n.
luminary,杰出人物，名人,['lju:minəri],n.
lump,形成块状,[lʌmp],n.
lunar,月亮的,['lju:nə],a.
lunatic,极蠢的,['lju:nətik],n.
lurch,蹒跚而行,[lə:tʃ],n.
lure,引诱,[ljuə],n.
lurid,耀眼的；骇人听闻的,['ljuərid],a.
lurk,潜伏，埋伏,[lə:k],v.
luscious,美味的；肉感的,['lʌʃəs],a.
lush,繁茂的，茂盛的,[lʌʃ],a.
lust,（贬）强烈的欲望,[lʌst],n.
lustrous,有光泽的,['lʌstrəs],a.
lusty,精力充沛的,['lʌsti],a.
luxuriant,繁茂的；肥沃的,[lʌɡ'zjuəriənt],a.
luxurious,奢侈的，豪华的,[lʌɡ'zjuəriəs],a.
luxury,奢侈(品),['lʌkʃəri],n.
lymphatic,无力的；迟缓的,[lim'fætik],a.
lynch,私刑处死,[lintʃ],v.
lyric,抒情诗；歌词,['lirik],a.
macabre,骇人的，可怖的,[mə'kɑ:bə],a.
macerate,浸软；消瘦,['mæsəreit],v.
machination,阴谋,[mæki'neiʃ(ə)n],n.
mackintosh,雨衣；防水胶布,['mækintɔʃ],n.
maculate,有斑点的,['mækjuleit],a.
maculated,有斑点的,['mækjuleitid],a.
madcap,轻率的；狂妄的,['mædkæp],a.
madrigal,抒情短诗，情歌，合唱曲,['mɑ:driɡəl],n.
maelstrom,大漩涡；大混乱,['meilstrəm],n.
maestro,艺术大师；音乐大师,[mɑ:'estrəu],n.
magenta,紫红色的染料,[mə'dʒentə],n.
magisterial,有权威的；威风的,[ˌmædʒis'tiəriəl],a.
magnanimity,慷慨,[ˌmæɡnə'nimiti],n.
magnanimous,宽宏大量的，慷慨的,[mæɡ'næniməs],a.
magnate,财主，巨头,['mæɡneit],n.
magnificent,壮丽的，宏伟的；高尚的,[mæɡ'nifisnt],a.
magnify,放大；赞美,['mæɡnifai],v.
magniloquent,夸张的,[mæɡ'niləkwənt],a.
magnitude,重要性；星球的光亮度,['mæɡnitju:d],n.
magpie,喜鹊；多话的人,['mæɡpai],n.
maim,使残废,[meim],v.
maintenance,维持，维护,['meintinəns],n.
maize,玉米,[meiz],n.
majestic,雄伟的，庄严的，威严的,[mə'dʒestik],a.
makeshift,代用品(的)；权宜之计(的),['meikʃift],n.
maladroit,笨拙的,[ˌmælə'drɔit],a.
malaise,不适，不舒服,[mæ'leiz],n.
malapropism,字词的误用,['mælə'prɔpizəm],n.
malcontent,不满分子，反抗者,['mælkən'tent],a.
malediction,诅咒,[ˌmæli'dikʃən],n.
malefactor,罪犯，作恶者,['mælifæktə],n.
maleficent,有害的，犯罪的,[mə'lefisnt],a.
malevolent,有恶意的，恶毒的,[mə'levələnt],a.
malfeasance,不法行为，渎职,[mæl'fi:zəns],n.
malfunction,故障，障碍,[mæl'fʌŋkʃən],v.
malice,恶意ˌ 怨恨,['mælis],n.
malicious,恶意的，怨毒的,[mə'liʃəs],a.
malign,邪恶的,[mə'lain],v.
malignant,恶毒的，充满恨意的,[mə'liɡnənt],a.
malinger,装病以逃避工作,[mə'liŋɡə],v.
malleable,(金属)可塑的，有延伸性的；(人主意等)易改变的,['mæliəbl],a.
mallet,木槌，大头锤,['mælit],n.
malodor,恶臭,[mæ'ləudə],n.
malpractice,玩忽职守，渎职,['mæl'præktis],n.
mammal,哺乳动物,['mæməl],n.
mammoth,巨大的,['mæməθ],a.
manacle,手铐,['mænəkl],n.
mandate,命令，指令,['mændeit],n.
mandatory,命令的，强迫的,['mændətəri],a.
maneuver,(军队)调遣；策略，操纵,[mə'nu:və],v.
mangle,严重毁损；撕成碎片，压碎,['mæŋɡl],v.
mangy,(兽)患疥癣的；污秽的,['meindʒi],a.
mania,(医)躁狂，狂；狂热，癖好,['meiniə],n.
manifest,旅客名单；载货清单,['mænifest],a.
manifestation,表现，显示,[ˌmænifes'teiʃən],n.
manifesto,宣言，声明,[ˌmæni'festəu],n.
manifold,繁多的；多种的,['mænifəuld],a.
manipulate,操纵,[mə'nipjuleit],v.
manipulative,（贬）操纵别人的，对别人控制的,[mə'nipjulətiv],a.
mannered,做作的,['mænəd],a.
mansion,公馆；大厦,['mænʃən],n.
mantle,覆盖,['mæntl],n.
manumit,解放(奴隶),[ˌmænju'mit],v.
manure,给„施肥,[mə'njuə],n.
manuscript,手稿；手抄本,['mænjuskript],n.
maple,枫树(枫树是加拿大的国树),['meipl],n.
mar,破坏，损伤,[mɑ:],v.
maraud,抢劫，掠夺,[mə'rɔ:d],v.
marble,大理石,['mɑ:bl],n.
marbled,有大理石花纹样的；肥瘦混合的,['mɑ:bld],a.
mare,母马，母驴,['meəri],n.
margarine,人造黄油,[mɑ:dʒə'ri:n],n.
margin,页边空白，边缘；差额；余地；利润,['mɑ:dʒin],n.
marginal,书页空白处的；不重要的，小的，少的,['mɑ:dʒinəl],a.
marine,海的；海中的,[mə'ri:n],a.
mariner,水手，海员,['mærinə],n.
marionette,牵线木偶,[ˌmæriə'net],n.
marital,婚姻的,['mæritl],a.
maritime,沿海的；海上的,['mæritaim],a.
marked,明显的；被监视的,[ma:kt],a.
maroon,栗色(的)，很深的红棕色(的),[mə'ru:n],n.
marred,受伤的；毁坏变形的,[mɑrd],a.
marrow,骨髓；精华,['mærəu],n.
marsh,沼泽地，湿地,[mɑ:ʃ],n.
marshal,有序地整理、安排、设置,['mɑ:ʃəl],v.
marsupial,有袋动物(的),[mɑ:'sju:pjəl],n.
martial,战争的，军事的,['mɑ:ʃəl],a.
martyr,烈士，殉道者,['mɑ:tə],n.
marvel,奇迹,['mɑ:vəl],v.
mash,捣成糊状,[mæʃ],v.
mask,隐藏(感情),[mɑ:sk],n.
mason,泥瓦匠，石匠,['meisn],n.
masquerade,伪装,[ˌmæskə'reid],n.
massacre,大屠杀,['mæsəkə],n.
massive,巨大的，厚重的,['mæsiv],a.
mast,船桅，旗杆,[mɑ:st],n.
mastermind,策划，设计者,['mæstəmaind],n.
masticate,咀嚼；把„磨成浆,['mæstikeit],v.
matador,斗牛士,['mætədɔ:],n.
mate,交配,[meit],n.
materialize,赋予形体，使具体化；实现,[mə'tiəriəlaiz],v.
maternal,母性的,[mə'tə:nl],a.
matriarchy,母权制；妇女统治,['meitri:ˌɑ:ki:],n.
matriculate,录取,[mə'trikjuleit],v.
matrix,模子，铸模；矩阵,['meitriks],n.
matte,无光泽的,[mæt],a.
mattress,床垫,['mætris],n.
mature,成熟的；深思熟虑的,[mə'tjuə],a.
maturity,成熟，完备,[mə'tjuəriti],n.
maudlin,感情脆弱的，爱哭的（尤指酒后）,['mɔ:dlin],a.
maul,撕裂皮肉，伤害,[mɔ:l],v.
maunder,胡扯；游荡,['mɔ:ndə],v.
mauve,淡紫色的,[məuv],a.
maven,专家，内行,['meivin],n.
maverick,想法与众不同的人，持独特见解者,['mævərik],n.
mawkish,伤感的；淡而无味的；令人作呕的,['mɔ:kiʃ],a.
maxim,格言，普遍真理,['mæksim],n.
maximize,使增至最大限度,['mæksmaiz],v.
mayhem,严重伤害罪,['meihem],n.
maze,迷宫,[meiz],n.
meager,贫乏的；削瘦的,['mi:ɡə(r)],a.
mealy,粉状的；肤色不健康的，苍白的,['mi:li],a.
mean,(行为)卑贱的；(金钱方面)吝啬的,[mi:n],a.
meander,(河流)蜿蜒而流；漫步,[mi'ændə],v.
measly,患麻疹的；（大小，数量，价值）小得可怜的,['mi:zli],a.
measured,精确的；慎重的,['meʒəd],a.
mechanical,机械的，机械制造的；(人)机械似的，呆板的,[mi'kænikl],a.
mechanics,力学,[mi'kæniks],n.
mechanism,结构，机制,['mekənizəm],n.
medal,奖牌，勋章,['medl],n.
meddle,干涉，干预，管闲事,['medl],v.
meddlesome,爱管闲事的,['medlsəm],a.
mediate,调停,['mi:diit],v.
medicate,用药医治，加入药物,['medikeit],v.
medieval,中世纪的，中古的,[ˌmedi'i:vəl],a.
mediocre,平庸的，平凡的,[ˌmi:di'əukə],a.
mediocrity,平庸，碌碌无为,[ˌmi:di'ɔkriti],n.
meditate,沉思，反省,['mediteit],v.
meditation,沉思，冥想,[medi'teiʃən],n.
meditative,沉思的，深思的，善于思考的,['meditətiv],a.
medium,媒介；(细菌等的)生存环境,['mi:djəm],n.
medley,混合歌曲；混杂；各种各样的集团,['medli],n.
meek,温顺的，顺服的,[mi:k],a.
meet,合适的,[mi:t],a.
megalomania,自大狂,['meɡələu'meinjə],n.
melancholy,忧郁的，令人悲伤的,['melənkəli],a.
meld,(使)混合，(使)合并,[meld],v.
mellifluous,(音乐等)柔美流畅的，嗓音甜美动听的,[me'lifluəs],a.
melodrama,情节剧；音乐戏剧,['melədrɑ:mə],n.
melody,旋律；歌曲,['melədi],n.
melon,甜瓜,['melən],n.
membrane,薄膜；细胞膜,['membrein],n.
memento,纪念品,[me'mentəu],n.
memoir,回忆录，自传；记事录,['memwɑ:],n.
memorandum,备忘录,[ˌmemə'rændəm],n.
memorial,纪念的，悼念的,[mi'mɔ:riəl],n.
menace,威胁，危险,['menəs],v.
mend,修改，改进,[mend],v.
mendacious,不真的；撒谎的,[men'deiʃəs],a.
mendacity,虚假,[men'dæsiti],n.
mendicant,乞丐,['mendikənt],a.
menial,家仆,['mi:njəl],a.
menthol,薄荷醇,['menθɔl],n.
mentor,导师，(无经验人的)有经验、可相信的顾问,['mentɔ:],n.
mercantile,贸易的，商业的,['mə:kəntail],a.
mercenary,雇佣兵,['mə:sinəri],a.
mercurial,善变的；活泼的,[mə:'kjuəriəl],a.
meretricious,华而不实的，俗艳的,[ˌmeri'triʃəs],a.
merit,优点,['merit],v.
merited,该得的，理所当然的,['meritid],a.
meritorious,值得赞赏的,[ˌmeri'tɔ:riəs],a.
mermaid,美人鱼,['mə:meid],n.
mesa,高台地，平顶山,['meisə],n.
mesh,用网捕捉；(齿轮)齿合,[meʃ],v.
mesmerism,催眠术，催眠状态,['mezmərizəm],n.
mesmerize,对„催眠；迷住,['mezməraiz],v.
metabolism,新陈代谢,[me'tæbəlizəm],n.
metallurgy,冶金,[me'tælədʒi],n.
metamorphose,变形,[ˌmetə'mɔ:fəuz],v.
metaphor,隐喻，暗喻,['metəfə],n.
metaphysical,形而上学的，玄学的,[ˌmetə'fizikəl],a.
metaphysics,形而上学，玄学,[ˌmetə'fiziks],n.
mete,边界,[mi:t],v.
meteoric,流星的；昙花一现的，短暂的,[ˌmi:ti'ɔrik],a.
meteorology,气象学,[ˌmi:tjə'rɔlədʒi],n.
methodical,按次序的，有条不紊的；(人)做事有条理的,[mi'θɔdik(ə)l],a.
meticulous,细心的，极注意细节的，一丝不苟的,[mi'tikjuləs],a.
metrical,测量的；韵律的，诗体的,['metrik(ə)l],a.
metropolis,大城市,[mi'trɔpəlis],n.
metropolitan,大都市的，首都的,[metrə'pɔlit(ə)n],a.
mettle,勇气，斗志,['met(ə)l],n.
mettlesome,(褒)精神抖擞的，有斗志的,['met(ə)lsəm],a.
miasma,瘴气；不健康的环境或影响,[mi'æzmə],n.
microbe,微生物,['maikrəub],n.
microorganism,微生物，细菌,[maikrəu'ɔ:ɡəniz(ə)m],n.
microscope,显微镜,['maikrəskəup],n.
microscopic,极小的；显微镜的,[maikrə'skɔpik],a.
midget,侏儒,['midʒit],n.
mien,风采，态度,[mi:n],n.
miff,小争吵,[mif],n.
mighty,强有力的，强大的,['maiti],a.
migratory,迁移的，流浪的,['maiɡrətəri],a.
milestone,里程碑；转折点,['mailstəun],n.
militant,好战的，好暴力的,['militənt],a.
militia,民兵,[mi'liʃə],n.
milk,榨取，骗取(钱、情报),[milk],v.
mill,磨坊；压榨机；制造厂,[mil],n.
millennium,一千年；(未来的)太平盛世,[mi'leniəm],n.
mime,哑剧表演；哑剧(演员),[maim],n.
mimic,善于模仿他人言行的人,['mimik],v.
minaret,清真寺的尖塔(伊斯兰教宣礼塔),['minəret],n.
minatory,威胁的，恫吓的,['minətəri],a.
mince,切碎；（贬）装腔作势地小步走路,[mins],v.
mingle,混合,['miŋɡl],v.
miniature,小画像；缩影，小比例,['minjətʃə],n.
minimize,把„减至最低数量或程度,['minimaiz],v.
minion,奴才，低下之人,['minjən],n.
minnow,鲦鱼，小淡水鱼,['minəu],n.
mint,大量；巨额；造币厂；薄荷(糖),[mint],n.
minuet,小步舞,[ˌminju'et],n.
minuscule,极小的,[mi'nʌskju:l],a.
minutes,会议记录,[mai'nju:t],n.
minutia,细枝末节，细节,[mai'nju:ʃiə],n.
miracle,奇事，奇迹,['mirəkl],n.
miraculous,奇迹的，不可思议的,[mi'rækjuləs],a.
mirage,幻影，海市蜃楼,['mirɑ:ʒ],n.
mire,使„陷入困境,['maiə],n.
mirth,欢乐，欢笑,[mə:θ],n.
misanthrope,愤世嫉俗者,['misənθrəup],n.
miscellany,混合物,[mi'seləni],n.
mischievous,淘气的，顽皮的，爱胡闹的；有害处的,['mistʃivəs],a.
miscreant,恶棍，歹徒,['miskriənt],n.
miser,守财奴，吝啬鬼,['maizə],n.
miserly,吝啬的，贪婪的,['maizəli],a.
misgiving,担心，疑虑,[mis'ɡiviŋ],n.
misinform,向„提供错误信息,['misin'fɔ:m],v.
misnomer,名字的误用,['mis'nəumə],n.
misperceive,误解,[ˌmispə'si:v],v.
misrepresent,误传，歪曲,['misˌrepri'zent],v.
misrepresentation,误传，歪曲,['misˌreprizen'teiʃən],n.
misshapen,畸形的，奇形怪状的,[mis'ʃeipən],a.
missile,发射物，投掷物；导弹,['misail],n.
missive,信件；(尤指)公函,['misiv],n.
mistimed,不合时机的,[ˌmisˈtaimd],a.
mistral,寒冷干燥的强风,['mistrəl],n.
mite,极小量；小虫，螨虫,[mait],n.
mitigate,减轻，缓和,['mitiɡeit],v.
mitten,(四指套在一起拇指分开的)连指手套,['mitn],n.
mnemonics,记忆法，记忆规则,[ni:'mɔniks],n.
moan,(痛苦地/的)呻吟；(不满地/的)抱怨,[məun],v.
moat,壕沟；护城河,[məut],n.
mobile,易于移动的,['məubail],a.
mobility,可动性，流动性,[məu'biliti],n.
mock,嘲笑；模仿地嘲弄,[mɔk],v.
mode,(衣着、艺术的)样式，时尚；模式,[məud],n.
modest,谦虚的，谨慎的；（数量、体积等）适度的,['mɔdist],a.
modicum,少量,['mɔdikəm],n.
modify,修改，变更,['mɔdifai],v.
modish,时髦的,['məudiʃ],a.
modulate,调整(音的强弱),['mɔdjuleit],v.
mogul,显要人物，权势之人,['məuɡl],n.
molar,臼齿(靠里面的用于咬硬物的大牙齿),['məulə],n.
mold,塑造,[məuld],n.
molding,装饰线条；用模子制作的铸造物,['məuldiŋ],n.
moldy,发霉的,['məuldi],a.
molecule,分子,['mɔlikju:l],n.
molest,骚扰，干扰,[məu'lest],v.
mollify,使息怒，使平静，安抚,['mɔlifai],v.
mollycoddle,娇生惯养的人,['mɔlikɔdl],v.
molt,换羽(期)，脱毛(期),[məult],v.
molten,熔化的,['məultən],v.
moment,瞬间；重要；(物)力矩,['məumənt],n.
momentous,极重要的，严重的,[məu'mentəs],a.
momentum,推进力，势头；(物)动量,[məu'mentəm],n.
monarch,君主，帝王,['mɔnək],n.
monarchy,君主制,['mɔnəki],n.
monastery,男修道院，僧院,['mɔnəstri],n.
monetary,货币的,['mʌnitəri],a.
mongrel,杂种动物；混血儿,['mʌŋɡrəl],n.
monochromatic,单色的,['mɔnəukrəu'mætik],a.
monochrome,单色的，单色画的,['mɔnəukrəum],a.
monocle,单片眼镜,['mɔnɔkl],n.
monogamy,一夫一妻制,[mɔ'nɔɡəmi],n.
monograph,专题论文,['mɔnəuɡrɑ:f],n.
monolithic,整块巨石的；巨大的,[ˌmɔnə'liθik],a.
monologue,(电影、戏剧中的)独白；个人长篇演说,['mɔnəlɔɡ],n.
monomania,偏狂症，狂热病(为单一想法、事物而狂热的病),[ˌmɔnəu'meinjə],n.
monopolize,垄断，独占,[mə'nɔpəlaiz],v.
monopoly,专利权，垄断,[mə'nɔpəli],n.
monotone,单调的,['mɔnəutəun],a.
monotonous,单调的，无聊的,[mə'nɔtənəs],a.
monotony,单调，千篇一律,[mə'nɔtəni],n.
monsoon,季雨，季风,[mɔn'su:n],n.
monstrous,巨大的；可怕的,['mɔnstrəs],a.
montage,蒙太奇(由许多部分组合而成的画面、影片、音乐或文字)；拼集画,[mɔn'tɑ:ʒ],n.
monumental,极大的；纪念碑的,[ˌmɔnju'mentl],a.
moody,喜怒无常的，脾气坏的,['mu:di],a.
moor,使(船)停泊,[muə],n.
mope,抑郁不乐，生闷气,[məup],v.
morale,士气，精神力量,[mɔ'rɑ:l],n.
moralistic,(贬)道学气的，道德说教的,[mɔrə'listik],a.
morass,陷入困境,[mə'ræs],n.
moratorium,(经官方同意的)停止偿付；暂停活动,[ˌmɔrə'tɔ:riəm],n.
morbid,病态的，不正常的,['mɔ:bid],a.
mordant,讥讽的，尖酸的,['mɔ:dənt],a.
mores,风俗习惯，道德观念,['mɔ:ri:z],n.
moribund,即将结束的；垂死的,['mɔ(:)ribʌnd],a.
moron,极蠢之人，低能儿,['mɔ:rɔn],n.
morose,阴郁的，闷闷不乐的,[mə'rəus],a.
morsel,一小块(食物)；小量,['mɔ:səl],n.
mortality,死亡率,[mɔ:'tæliti],n.
mortar,乳钵；迫击炮,['mɔ:tə],n.
mortgage,用„作抵押,['mɔ:ɡidʒ],n.
mortification,耻辱，屈辱,['mɔ:tifi'keiʃən],n.
mortify,使屈辱，使痛心,['mɔ:tifai],v.
mortuary,停尸间，太平间,['mɔ:tjuəri],n.
mosaic,马赛克(把不同颜色的小块玻璃石头等镶嵌成图画),[mɔ'zeiik],n.
mosque,清真寺(伊斯兰教的寺庙),[mɔsk],n.
mosquito,蚊子,[məs'ki:təu],n.
mote,微粒，微尘,[məut],n.
motif,(作品)主题，主旨,[məu'ti:f],n.
motile,能动的，有自动力的,['məutail],a.
motility,运动性，游动性,[məu'tiliti],n.
motley,混杂的；杂色的,['mɔtli],a.
mottle,使成杂色,['mɔtl],v.
mottled,有杂色的，斑驳的,['mɔtld],a.
motto,座右铭；格言,['mɔtəu],n.
mountainous,多山的；巨大的,['mauntinəs],a.
mountebank,江湖郎中，骗子,['mauntibæŋk],n.
mourn,哀悼，哀伤,[mɔ:n],v.
mournful,悲伤的,['mɔ:nful],a.
movement,(交响乐)乐章,['mu:vmənt],n.
muck,施肥；捣乱,[mʌk],n.
muddle,混乱，迷惑,['mʌdl],n.
muddy,多泥的；浑浊的，不纯的,['mʌdi],a.
muffle,使声音降低；裹住,['mʌfl],v.
muffled,(声音)压低的,['mʌfld],a.
muffler,消音器；围巾,['mʌflə],n.
muggy,(天气)闷热而潮湿的,['mʌɡi],a.
mulct,处以罚金；诈取，诈骗,[mʌlkt],n.
mulish,骡一样的，执拗的，顽固的,['mju:liʃ],a.
mull,混乱,[mʌl],v.
multifarious,多种的，各式各样的,[ˌmʌlti'feəriəs],a.
multiple,多样的，多重的,['mʌltipl],a.
multiplicity,多样性,[ˌmʌlti'plisiti],n.
multiply,乘；大量增加；繁殖,['mʌltipli],v.
multitude,多数；大众，平民,['mʌltitju:d],n.
mumble,咕哝，含糊不清地说,['mʌmbl],v.
munch,出声咀嚼,[mʌntʃ],v.
mundane,平凡的，世俗的,['mʌndein],a.
municipality,自治市；市政当局(指城市行政区及管理者),[mju:ˌnisi'pæliti],n.
munificence,慷慨，礼物的丰厚,[mju:'nifisəns],n.
muniments,契据，房契,['mju:nimənts],n.
munition,军火，弹药,[mju:'niʃən],n.
mural,(尤指大型)壁画,['mjuərəl],a.
murky,黑暗的；朦胧的,['mə:ki],a.
murmur,低声地说，喃喃而言,['mə:mə],v.
muscle,肌肉；肌肉的力量,['mʌsl],n.
muscular,肌肉的；强健的,['mʌskjulə],a.
muse,沉思，冥想,[mju:z],v.
mushroom,雨后春笋般迅速发展,['mʌʃrum],n.
musicologist,音乐学者,[ˌmju:zik'kɔlədʒist],n.
musket,旧式步枪，毛瑟枪,['mʌskit],n.
musky,麝香的,['mʌski],a.
muster,召集，聚集,['mʌstə],v.
musty,发霉的，有霉臭的,['mʌsti],a.
mutate,（生）变异,[mju:'teit],v.
mute,(乐器的)弱音器,[mju:t],a.
muted,(声音)减弱的，变得轻柔的,['mju:tid],a.
mutilate,残害；切断(肢体),['mju:tileit],v.
mutineer,反叛者，背叛者,[ˌmju:ti'niə],n.
mutinous,叛变的；反抗的,['mju:tinəs],a.
mutter,小声咕哝，嘀咕,['mʌtə],v.
mutton,羊肉,['mʌtn],n.
muzzy,头脑糊涂的,['mʌzi:],a.
myopia,(医)近视；缺乏远见,[mai'əupiə],n.
myopic,近视眼的；缺乏远见的,[mai'ɔpik],a.
myriad,极大量的，无数的,['miriəd],a.
mystic,神秘主义者(寻求人神交融以求人类不解之真理者),['mistik],a.
nadir,最低点,['neidiə],n.
nag,(贬)不断挑剔或批评某人；不断烦扰或伤害某人,[næɡ],v.
naive,天真的，纯朴的,[nɑ:'i:v],a.
naivety,天真，纯朴，幼稚,[nɑ:'i:vti],n.
narcissism,自恋，自爱，自我陶醉,['nɑ: sisizəm],n.
narcissist,自负的人，自恋者,['nɑ:sisist],n.
narcotic,催眠的，麻醉的,[nɑ:'kɔtik],n.
narrative,叙述的，讲故事的,['nerətiv],a.
nasal,鼻的；有鼻音的,['neizəl],a.
nascent,初生的，萌芽的,['næsnt],a.
natal,出生时的，诞生时的，先天的,['neitəl],a.
natation,游泳，游泳术,[nei'teiʃən],n.
natty,整洁漂亮的；灵巧聪明的,['næti],a.
nausea,作呕，恶心,['nɔ:sjə],n.
nauseate,使作呕，使厌恶,['nɔ:sieit],v.
nautical,船员的，航海的,['nɔ:tikəl],a.
navigate,航海，导航,['næviɡeit],v.
naysay,拒绝，说不,['neisei],v.
naysayer,怀疑者，否定者,['neiˌseiə],n.
nebulous,模糊不清的；云状的,['nebjuləs],a.
necessitous,贫困的；急需的,[ni'sisitəs],a.
necropolis,大墓地，公墓,[nə'krɔpəlis],n.
nectar,琼浆玉液；花蜜,['nektə],n.
needle,针；针叶,['ni:dl],n.
needlework,缝纫，刺绣,['ni:d(ə)lwə:k],n.
needy,贫穷的,['ni:di],a.
nefarious,违法的，邪恶的,[ni'feəriəs],a.
negate,取消，使无效；否认,[ni'ɡeit],v.
negation,否定，拒绝,[ni'ɡeiʃən],n.
negligence,粗心，疏忽,['neɡlidʒəns],n.
negotiable,可商量的,[ni'ɡəuʃjəbl],a.
negotiate,商议，谈判，交涉,[ni'ɡəuʃieit],v.
nemesis,报应，天罚,[ni'misis],n.
neolithic,新石器时代的,[ni:əu'liθik],a.
neologism,新字，新词,[ni:'ɔlədʒiz(ə)m],n.
neonate,初生儿,['ni:əneit],n.
neophyte,初学者，新手,['ni(:)əufait],n.
nephritis,肾炎,[ne'fraitis],n.
nepotism,裙带关系(给亲属以特别优待，开小灶),['nepətizəm],n.
nerve,给予力量或勇气,[nə:v],n.
nestle,舒适地安顿；依偎,['nesl],v.
nestling,尚未离巢的小鸟,['nesliŋ],n.
nethermost,最低的，最下方的,['neðəməust],a.
nettle,烦忧，激恼,['netl],n.
neurology,神经学,[njuə'rɔlədʒi],n.
neurosis,精神病,[njuə'rəusis],n.
neutralize,使无效；中和,['nju:trəlaiz],v.
neutron,中子,['nju:trɔn],n.
nexus,(看法等的)联系，连结,['neksəs],n.
nib,钢笔尖,[nib],n.
nibble,一点点地咬，慢慢啃,['nibl],v.
nice,精密的,[nais],a.
nicety,准确，精确,['naisiti],n.
nicety,精确；细微的差别,['naisəti:],n.
niche,(放艺术品等的)壁龛；合适的位置,[nitʃ],n.
nick,小伤口，刻痕,[nik],n.
nicotine,尼古丁,['nikəti:n],n.
